wallsMaterial,floorNumber,floorsTotal,totalArea,kitchenArea,latitude,longitude,price
brick,4,5,42.6,5.8,46.731495,30.563934,27 000
                                                     
brick,1,3,42,5,46.771899,30.624094,35 000
                                                     
block,1,9,40.1,7,46.726092,30.568614,50 000
                                                     
brick,6,13,40,8.7,46.73741,30.63105,15 500
                                                     
brick,3,5,40.4,5.8,46.752308,30.642905,43 000
                                                     
brick,2,9,42.5,8,46.727516,30.63245,38 000
                                                     
brick,7,8,42.4,5.4,46.722745,30.580086,24 000
                                                     
monolith,5,12,40,10,46.766111,30.560869,37 000
                                                     
brick,5,8,40,9,46.745878,30.601,40 000
                                                     
brick,5,9,42,5.5,46.773768,30.68091,34 500
                                                     
block,8,12,40,7,46.757197,30.559005,16 000
                                                     
monolith,5,14,42,7,46.722614,30.609236,21 400
                                                     
brick,7,9,42.1,6,46.732666,30.5654,95 000
                                                     
brick,10,12,41,8,46.783235,30.588406,29 000
                                                     
brick,1,5,44,6,46.762936,30.50112,33 000
                                                     
monolith,6,6,44,8,46.721731,30.502899,18 000
                                                     
panel,6,12,44.4,8,46.770882,30.501031,200 000
                                                     
brick,2,5,44,6,46.75937,30.538431,160 000
                                                     
panel,6,12,44,6,46.770882,30.501031,17 500
                                                     
brick,8,9,43,6,46.764967,30.5654,53 500
                                                     
stalin,5,5,44.9,8,46.75704,30.650001,47 000
                                                     
brick,4,5,43.1,5,46.76097,30.50159,45 500
                                                     
monolith,7,14,44.8,6,46.722274,30.60905,45 500
                                                     
panel,6,12,44.4,7,46.770882,30.501031,54 000
                                                     
block,6,12,44.4,7,46.770882,30.501031,32 000
                                                     
panel,3,9,44.7,6,46.726239,30.636554,155 555
                                                     
monolith,3,44,46,16.5,46.770806,30.564212,7 500
                                                     
panel,8,12,45,6.3,46.734126,30.601005,26 000
                                                     
brick,2,9,47,12,46.770076,30.50298,72 000
                                                     
monolith,31,44,45.4,15,46.770806,30.564212,39 000
                                                     
monolith,37,44,45.6,20,46.770806,30.564212,52 000
                                                     
monolith,44,44,45.5,14,46.770806,30.564212,140 000
                                                     
brick,6,8,45,6,46.78651,30.59348,105 999
                                                     
monolith,7,18,45.3,10,46.771206,30.658212,70 000
                                                     
monolith,3,13,45,14,46.760915,30.550208,150 000
                                                     
brick,3,8,45,7,46.753134,30.521309,107 000
                                                     
panel,3,12,45,6.3,46.734846,30.609208,29 500
                                                     
brick,2,6,45.2,10,46.776294,30.602163,30 500
                                                     
brick,4,8,46,8,46.772639,30.585054,21 000
                                                     
monolith,13,16,47.3,20,46.771206,30.658212,20 000
                                                     
monolith,7,18,45.3,10,46.771206,30.658212,21 000
                                                     
brick,3,6,46,9,46.754937,30.593686,36 000
                                                     
brick,2,6,46.9,9.3,46.761918,30.649624,32 000
                                                     
brick,6,9,45,9,46.775115,30.61512,62 500
                                                     
panel,8,12,45,6.3,46.734329,30.605109,30 000
                                                     
panel,4,17,45,8,46.740517,30.586338,112 000
                                                     
brick,2,7,46.2,9.4,46.776294,30.602163,25 000
                                                     
monolithBrick,7,15,46,10,46.771206,30.658212,42 000
                                                     
brick,4,6,45,8,46.746991,30.652688,50 000
                                                     
brick,1,12,46,9,46.764977,30.59438,45 000
                                                     
brick,1,12,46,9,46.764992,30.593022,90 000
                                                     
monolith,5,17,46.5,5,46.7621,30.550064,45 000
                                                     
monolith,3,12,45,14,46.761249,30.540153,28 000
                                                     
brick,5,5,46,7,46.725478,30.563125,49 500
                                                     
monolithBrick,24,44,49.2,13.7,46.770806,30.564212,26 000
                                                     
brick,4,9,48.3,7.3,46.762693,30.56593,50 000
                                                     
block,9,12,48.3,8.8,46.731815,30.630122,31 000
                                                     
brick,4,7,49.5,10,46.776294,30.602163,35 000
                                                     
brick,5,8,48,8,46.722294,30.621534,55 000
                                                     
monolith,74,95,49.2,9.8,46.749511,30.530083,45 000
                                                     
panel,7,14,49.8,7,46.757561,30.588844,36 000
                                                     
brick,1,5,49.2,6.3,46.76092,30.541198,54 500
                                                     
monolith,38,44,49.5,14,46.770806,30.564212,47 000
                                                     
brick,5,8,50,8,46.768841,30.586922,34 500
                                                     
monolith,69,80,50,20,46.749511,30.530083,71 000
                                                     
brick,11,14,49.2,14,46.722142,30.618569,63 000
                                                     
brick,3,13,48,9,46.744191,30.594863,43 000
                                                     
brick,4,10,50,9,46.740005,30.594638,25 000
                                                     
brick,1,5,50.9,8.8,46.786759,30.599049,105 000
                                                     
panel,4,16,52,9,46.787153,30.622819,25 500
                                                     
monolith,3,19,50,10,46.771545,30.568956,80 000
                                                     
brick,5,9,52,8,46.742509,30.508442,15 500
                                                     
brick,9,14,52.9,9,46.778431,30.61108,90 000
                                                     
panel,2,9,52,6,46.733939,30.606169,9 500
                                                     
block,15,16,50.5,10.9,46.790651,30.640093,63 000
                                                     
brick,3,14,52,8.7,46.734141,30.683221,68 500
                                                     
brick,2,5,51,8,46.777889,30.664833,105 000
                                                     
block,5,12,50.9,9.8,46.744059,30.603035,355 000
                                                     
panel,3,12,51.5,9.8,46.726507,30.63308,33 900
                                                     
brick,1,4,50,6.6,46.767073,30.568632,51 500
                                                     
brick,3,5,51.6,9.8,46.72307,30.631613,49 800
                                                     
block,8,16,50,11,46.790651,30.640093,59 000
                                                     
brick,4,5,50.6,6.3,46.774467,30.581613,155 000
                                                     
brick,5,16,51,10,46.764632,30.582592,32 300
                                                     
brick,1,3,50.7,7.2,46.77717,30.608868,72 900
                                                     
monolith,5,8,51,8,46.774958,30.602901,49 500
                                                     
block,20,24,51.3,7.3,46.753022,30.58888,36 500
                                                     
brick,7,8,51.7,12,46.771829,30.586383,150 000
                                                     
brick,9,14,51,8.5,46.738465,30.629888,80 000
                                                     
stalin,5,5,50,4.5,46.762176,30.593695,179 000
                                                     
monolith,76,95,50.3,10.6,46.749511,30.530083,48 500
                                                     
block,9,12,51.6,9.5,46.789826,30.638539,89 000
                                                     
monolith,2,16,51.6,8.5,46.740735,30.648088,143 000
                                                     
block,13,14,52,9.5,46.769874,30.605595,85 000
                                                     
monolith,8,16,50.4,10,46.774305,30.642132,190 000
                                                     
brick,4,9,50,11,46.770573,30.562955,45 000
                                                     
brick,3,7,50,8,46.775965,30.602495,179 000
                                                     
panel,1,12,52,9,46.787346,30.590012,72 000
                                                     
brick,2,9,52.1,8,46.746015,30.508064,330 000
                                                     
monolithBrick,6,9,52.3,7,46.774645,30.602118,175 000
                                                     
monolith,12,18,53,14,46.771206,30.658212,200 000
                                                     
panel,20,24,54,7,46.753154,30.594036,110 000
                                                     
brick,5,8,54,9,46.744875,30.609044,60 500
                                                     
brick,6,6,53,8,46.786738,30.633106,535 000
                                                     
stalin,4,9,54.9,7.9,46.737137,30.651322,295 000
                                                     
monolith,36,46,54.8,10,46.75133,30.52688,600 000
                                                     
brick,5,5,54,6.2,46.735146,30.589195,270 000
                                                     
monolith,45,46,54.3,9,46.75133,30.52688,160 000
                                                     
block,5,10,54,10,46.787811,30.640668,130 000
                                                     
brick,7,8,54.9,5.3,46.772639,30.585054,450 000
                                                     
panel,12,16,54,7,46.746056,30.593542,175 000
                                                     
monolithBrick,4,14,54.6,10,46.721447,30.626241,58 000
                                                     
brick,1,6,53.3,9,46.765478,30.595833,65 000
                                                     
monolith,3,7,54.2,14,46.774645,30.602118,31 000
                                                     
monolith,45,46,54.3,10,46.749795,30.526016,140 000
                                                     
brick,4,4,53.6,10,46.754294,30.580533,56 000
                                                     
monolith,10,21,53,10,46.761771,30.549184,53 000
                                                     
brick,6,8,54.6,7,46.738916,30.58464,37 600
                                                     
brick,2,14,53,8,46.733183,30.683922,35 000
                                                     
panel,7,12,53,9,46.740618,30.66645,40 500
                                                     
brick,4,5,53,5,46.774629,30.620696,63 000
                                                     
stalin,5,5,54.5,6.5,46.774467,30.581613,600 000
                                                     
brick,11,12,53.8,10,46.767868,30.555849,60 000
                                                     
monolith,74,97,54.4,14,46.749511,30.530083,168 000
                                                     
brick,8,14,56,9,46.779347,30.61143,50 000
                                                     
monolith,11,21,56.4,20,46.761629,30.548151,380 000
                                                     
stalin,2,9,57.5,9,46.776877,30.659301,85 000
                                                     
brick,2,4,57.4,10.7,46.748646,30.656408,154 999
                                                     
brick,5,14,55,8,46.764632,30.582592,40 000
                                                     
monolith,4,21,57,26.8,46.746464,30.540342,430 000
                                                     
monolith,11,21,55.57,18.8,46.761771,30.549184,42 000
                                                     
brick,2,12,57.5,8,46.732656,30.580919,58 000
                                                     
brick,3,5,56.2,7,46.725032,30.50563,26 000
                                                     
brick,7,14,56,8.4,46.757561,30.588844,60 000
                                                     
brick,6,9,55,5,46.773768,30.68091,63 500
                                                     
panel,7,17,57.9,12.9,46.741825,30.681004,110 000
                                                     
block,5,12,55,10,46.787811,30.640668,158 000
                                                     
monolith,4,11,55,10,46.784805,30.65666,135 000
                                                     
stalin,2,9,57.4,8,46.776877,30.659301,59 000
                                                     
stalin,6,7,57.8,9,46.765083,30.655526,60 000
                                                     
stalin,2,5,56,7,46.773024,30.595582,41 000
                                                     
brick,5,6,56,8,46.787943,30.592105,41 000
                                                     
monolithBrick,15,16,56,14,46.774305,30.642132,90 000
                                                     
brick,6,8,55,8,46.737137,30.651322,74 000
                                                     
panel,24,24,55,8,46.753058,30.58509,60 000
                                                     
brick,6,6,57.2,7,46.746023,30.59842,34 500
                                                     
monolith,45,46,55,9,46.75133,30.52688,280 000
                                                     
brick,3,9,56.5,8.9,46.777094,30.009031,83 000
                                                     
brick,8,9,56,6,46.758119,30.538548,75 000
                                                     
brick,4,5,56.4,10,46.753387,30.544306,250 000
                                                     
brick,2,9,57.7,5.4,46.767357,30.556092,71 000
                                                     
monolith,5,7,56.4,13.7,46.783509,30.600303,45 000
                                                     
block,4,6,55,9,46.790246,30.632655,123 000
                                                     
monolith,12,46,56,9,46.75133,30.52688,87 000
                                                     
brick,9,9,56,5.2,46.724642,30.502342,2
                                                     
brick,5,5,55.1,6,46.75129,30.5092,69 000
                                                     
brick,9,14,55.7,9.5,46.721447,30.626241,55 000
                                                     
brick,1,5,57,7,46.737193,30.623503,91 000
                                                     
monolith,5,5,58,9,46.763984,30.650655,25 000
                                                     
monolith,5,5,58,27.5,46.774958,30.602901,95 000
                                                     
panel,8,9,58,7,46.783139,30.642601,47 000
                                                     
monolithBrick,2,8,58,6,46.767357,30.556092,9 500
                                                     
stalin,11,15,58.4,9,46.780097,30.668264,80 000
                                                     
brick,4,8,58,10,46.763933,30.564401,65 000
                                                     
brick,2,8,59,10,46.73925,30.643004,35 000
                                                     
monolith,1,9,59.2,11,46.767944,30.582081,70 000
                                                     
brick,4,9,58.4,6,46.731901,30.615668,45 500
                                                     
panel,4,9,58.4,5,46.731901,30.615668,37 000
                                                     
monolith,3,14,58.1,10,46.786703,30.610404,37 777
                                                     
brick,2,16,58,11,46.771925,30.502369,37 900
                                                     
brick,3,8,60,7,46.778132,30.598169,110 000
                                                     
brick,7,9,58,8.5,46.775054,30.588054,230 000
                                                     
stalin,4,7,60,8,46.761041,30.503366,27 750
                                                     
monolith,9,25,58.7,21.5,46.758402,30.549282,27 750
                                                     
panel,11,14,59.4,7.6,46.734151,30.61892,35 500
                                                     
brick,3,4,60,9,46.769048,30.604322,26 600
                                                     
monolith,4,10,58,22.7,46.783357,30.599381,27 500
                                                     
brick,7,10,58,7,46.730826,30.631559,235 000
                                                     
monolith,2,6,62,10,46.746203,30.63643,160 000
                                                     
monolithBrick,5,5,62,20,46.759436,30.605033,65 000
                                                     
brick,5,5,62,20,46.759436,30.605033,42 000
                                                     
monolith,9,79,62,12,46.751143,30.533033,44 500
                                                     
monolith,7,79,62,12,46.751143,30.533033,130 000
                                                     
brick,6,8,60,9,46.722107,30.50669,30 000
                                                     
monolith,8,11,62.9,12,46.725118,30.502836,87 000
                                                     
brick,1,4,61.7,7,46.72961,30.501363,85 500
                                                     
brick,1,7,60,8,46.756619,30.65399,210 000
                                                     
brick,12,12,60,8,46.74446,30.613018,65 000
                                                     
brick,1,5,62,6.6,46.73256,30.66303,605 000
                                                     
panel,4,12,62.7,7.5,46.734846,30.609208,180 000
                                                     
brick,1,5,62.4,7,46.78938,30.590082,59 800
                                                     
brick,5,5,60,9,46.779028,30.60964,68 000
                                                     
brick,4,7,60.3,8.6,46.766466,30.640668,45 000
                                                     
brick,4,5,60.2,11.1,46.774259,30.593021,90 000
                                                     
brick,1,4,61.7,7,46.72961,30.501363,51 000
                                                     
brick,3,6,62,7,46.758575,30.509098,65 000
                                                     
monolith,2,10,60,25,46.766116,30.560051,90 000
                                                     
brick,4,6,60,7,46.761173,30.5995,88 000
                                                     
monolith,10,21,62,10,46.761644,30.55056,104 000
                                                     
brick,5,13,60,10,46.76363,30.610099,50 000
                                                     
brick,7,11,62.4,9.7,46.716133,30.506492,44 000
                                                     
brick,5,6,60.6,9,46.765392,30.61028,62 000
                                                     
stalin,3,4,60,9,46.769048,30.604322,300 000
                                                     
brick,3,5,61,8.3,46.768638,30.600634,90 000
                                                     
panel,7,12,60,7.7,46.753889,30.650305,82 000
                                                     
brick,5,5,61.4,6.8,46.735146,30.589195,37 777
                                                     
panel,3,12,62.2,7.1,46.785878,30.601034,130 000
                                                     
brick,1,5,60,11,46.771337,30.635566,600 000
                                                     
brick,6,9,62.5,10.5,46.773034,30.605065,61 100
                                                     
brick,6,6,60,7,46.769059,30.630015,185 000
                                                     
panel,7,9,63.3,7,46.782856,30.592321,38 000
                                                     
brick,8,8,64.8,7,46.782198,30.600645,40 000
                                                     
panel,2,14,63,7,46.721351,30.624409,115 000
                                                     
brick,3,5,64.2,9,46.774629,30.620696,32 000
                                                     
block,1,9,64,9.5,46.733812,30.66108,80 000
                                                     
brick,3,3,63,7,46.748148,30.60608,47 500
                                                     
panel,7,16,63,11.1,46.776006,30.646204,119 000
                                                     
monolithBrick,5,7,63,10,46.776294,30.602163,510 000
                                                     
brick,4,6,64.3,8.3,46.725326,30.560051,46 400
                                                     
brick,2,6,63,18,46.761918,30.649624,47 000
                                                     
monolith,6,14,63.1,12.5,46.766116,30.560051,340 000
                                                     
monolithBrick,7,7,64,10,46.725275,30.624822,82 000
                                                     
monolith,7,17,63,15,46.791289,30.598959,270 000
                                                     
brick,7,10,64,8.5,46.754801,30.58455,50 000
                                                     
brick,4,8,63.9,8,46.743497,30.633033,23 000
                                                     
monolith,7,10,63,24.3,46.783357,30.599381,100 000
                                                     
monolith,7,10,63,24.3,46.783357,30.599381,45 000
                                                     
monolith,2,5,63.9,10,46.764425,30.65214,34 000
                                                     
brick,7,10,63.3,12,46.736422,30.651035,159 000
                                                     
monolith,6,44,66.1,14,46.770806,30.564212,245 000
                                                     
monolith,9,13,65.4,15,46.768527,30.592132,159 000
                                                     
brick,4,6,65,8,46.722117,30.62086,100 000
                                                     
monolith,5,21,65.3,8.4,46.737709,30.689932,20 000
                                                     
brick,5,7,65.5,7,46.728353,30.564913,48 999
                                                     
block,4,12,66.1,28,46.738292,30.606062,179 000
                                                     
brick,5,11,66.1,9,46.754897,30.569802,32 500
                                                     
panel,2,12,67,11,46.777464,30.690911,165 000
                                                     
brick,1,5,66,8,46.759765,30.551061,195 000
                                                     
panel,4,12,65,7,46.785878,30.601034,40 000
                                                     
block,4,12,66,28,46.738292,30.606062,170 000
                                                     
brick,4,4,67.5,5,46.767149,30.634892,105 000
                                                     
brick,4,4,65.4,7,46.746375,30.592033,130 000
                                                     
brick,2,5,65,10,46.745149,30.59692,48 000
                                                     
brick,5,6,67,11,46.729807,30.62908,44 000
                                                     
brick,3,9,65.5,10,46.765706,30.5092,180 000
                                                     
brick,6,9,66,10,46.761502,30.598663,75 000
                                                     
monolith,11,85,65,15,46.750028,30.53439,350 000
                                                     
monolith,11,85,65,15,46.74938,30.534092,130 000
                                                     
stalin,14,24,65,9,46.74711,30.642815,29 500
                                                     
block,3,16,65.5,8,46.775793,30.689042,160 000
                                                     
monolith,2,16,65,8.1,46.787923,30.632224,195 000
                                                     
brick,2,5,67,8,46.737345,30.65806,110 000
                                                     
monolith,3,14,67,8,46.754618,30.582682,46 000
                                                     
brick,5,7,66,3.3,46.776294,30.602163,66 000
                                                     
brick,7,15,66.4,8.4,46.731075,30.633985,32 000
                                                     
monolith,10,19,67.1,14.5,46.774548,30.641566,87 000
                                                     
monolith,38,65,68,12,46.751143,30.533033,260 000
                                                     
monolith,37,65,68,12,46.751143,30.533033,236 500
                                                     
brick,2,12,69,7.2,46.748665,30.5068,135 000
                                                     
monolith,33,44,68,20,46.770806,30.564212,149 000
                                                     
brick,5,7,68,15,46.754198,30.598645,150 000
                                                     
brick,7,8,69.2,7.2,46.782198,30.600645,920 000
                                                     
brick,2,8,69,9,46.746783,30.560985,44 000
                                                     
brick,5,12,69,9,46.734648,30.658248,180 000
                                                     
monolith,2,10,68.8,22,46.751903,30.664069,52 000
                                                     
stalin,5,8,69.2,8.8,46.758493,30.613198,45 600
                                                     
brick,1,6,68,5.5,46.737633,30.60422,160 000
                                                     
brick,7,7,70,6,46.788054,30.635909,20 000
                                                     
monolith,25,44,69,15,46.770806,30.564212,16 000
                                                     
monolith,5,10,68.3,14,46.77517,30.604022,95 000
                                                     
stalin,4,8,70,8,46.742215,30.585035,170 000
                                                     
monolith,3,6,68,15,46.744774,30.659865,8 800
                                                     
monolith,3,14,72,20,46.766111,30.560869,69 500
                                                     
brick,5,12,72,6.4,46.74711,30.642815,125 000
                                                     
monolithBrick,5,25,70,12,46.756401,30.530065,85 000
                                                     
brick,3,6,70,12,46.773241,30.60365,136 000
                                                     
brick,7,12,72,15,46.722142,30.618569,25 000
                                                     
brick,1,5,71.2,6,46.773682,30.583436,46 000
                                                     
brick,1,3,70.3,7,46.741247,30.630425,60 000
                                                     
brick,8,8,72,7.8,46.771646,30.584469,170 000
                                                     
monolith,6,17,72.71,12.1,46.761644,30.55056,62 000
                                                     
stalin,3,6,70.4,7.1,46.742889,30.663422,340 000
                                                     
brick,1,5,72.1,7,46.778568,30.643965,73 000
                                                     
panel,3,22,72.5,9.8,46.745473,30.60084,49 500
                                                     
stalin,7,7,70,8,46.777616,30.6609,75 000
                                                     
brick,3,14,70.5,8,46.779428,30.639222,67 500
                                                     
stalin,2,5,72.1,8.3,46.7242,30.50554,127 000
                                                     
stalin,2,8,71,7.5,46.773596,30.590506,90 000
                                                     
brick,3,6,70.4,7.1,46.742889,30.663422,49 500
                                                     
brick,5,5,71,8,46.750722,30.582412,74 900
                                                     
monolith,7,79,72,19,46.751143,30.533033,105 000
                                                     
monolith,7,79,72,19,46.751143,30.533033,85 000
                                                     
brick,4,8,72.6,27.9,46.773596,30.590506,65 000
                                                     
brick,4,7,72.9,9.8,46.76174,30.608311,55 000
                                                     
stalin,5,7,72.8,7.8,46.764784,30.621004,85 000
                                                     
brick,2,4,71,7,46.765721,30.610518,53 000
                                                     
brick,1,2,72,11,46.744444,30.599408,115 000
                                                     
brick,6,8,70,22,46.760241,30.61134,42 000
                                                     
monolith,6,17,72.71,12.1,46.761644,30.55056,75 000
                                                     
monolith,3,10,74,20,46.764101,30.66044,130 000
                                                     
brick,3,6,73,6,46.754086,30.652661,49 000
                                                     
brick,11,14,73.5,9.5,46.738146,30.628604,90 668
                                                     
brick,9,14,73.1,10,46.788717,30.629888,37 000
                                                     
brick,2,4,73,10,46.781286,30.600388,57 000
                                                     
brick,4,5,74,12,46.773682,30.583436,30 000
                                                     
brick,5,5,74,12.1,46.730542,30.563413,202 000
                                                     
panel,1,16,74,11,46.776451,30.644252,33 600
                                                     
brick,3,5,74,9.2,46.772451,30.594055,109 000
                                                     
brick,2,6,74,8,46.775064,30.59666,32 000
                                                     
brick,2,5,73.4,8.4,46.762865,30.654001,35 000
                                                     
brick,9,15,74.2,8,46.779034,30.615893,48 000
                                                     
brick,8,12,73,10.5,46.735839,30.612551,190 000
                                                     
brick,5,5,73.6,6,46.767347,30.652634,105 000
                                                     
panel,7,17,74.4,12.5,46.743041,30.680659,700 000
                                                     
brick,6,17,74,8,46.774659,30.682134,27 200
                                                     
brick,7,10,73,9,46.736422,30.651035,43 500
                                                     
brick,8,16,75,9,46.78115,30.66008,77 000
                                                     
brick,9,9,75,9,46.736422,30.651035,399 000
                                                     
brick,6,10,74.3,11.5,46.750606,30.580355,25 000
                                                     
brick,8,14,75,7,46.745787,30.642043,15 000
                                                     
monolith,2,7,75,15,46.740036,30.641261,77 000
                                                     
stalin,13,14,74,8.3,46.720778,30.58289,38 000
                                                     
brick,5,14,73,17,46.722142,30.618569,40 000
                                                     
brick,1,5,76,7.5,46.772856,30.596884,100 000
                                                     
brick,12,14,77.2,10.4,46.721447,30.626241,170 000
                                                     
brick,1,8,76.2,6,46.739666,30.590668,87 000
                                                     
monolithBrick,7,21,75,13,46.761629,30.548151,275 000
                                                     
